ReviewID,ProductID,ProductCategory,ProductName,ReviewText,Rating,ReviewDate,VerifiedPurchase,HelpfulVotes,CleanedText,Sentiment,SentimentScore,RatingSentiment,Month
REV000865,BEA1043,Beauty,Hair Dryer,"terrible experience, item arrived damaged. Wish I'd read reviews first.",1,2023-12-13,Yes,1,terrible experience item arrived damaged wish read reviews first,Negative,-0.5106,Negative,2023-12
REV002940,SPO1876,Sports & Outdoors,Resistance Bands,"not bad, not great, just an average item. Still testing it out.",3,2023-09-02,Yes,0,bad great average item still testing out,Positive,0.6754,Neutral,2023-09
REV001227,HOM1455,Home & Kitchen,Vacuum Cleaner,"outstanding performance, worth every penny. Five stars from me.",5,2023-08-09,Yes,1,outstanding performance worth every penny five stars me,Positive,0.7096,Positive,2023-08
REV002863,CLO1240,Clothing,Winter Jacket,"does what it says, no major complaints. Might update this review later.",3,2024-10-04,Yes,0,what says major complaints might update review later,Positive,0.0903,Neutral,2024-10
REV003541,CLO1228,Clothing,Cotton T-Shirt,"it's okay, does the job but nothing special. Still testing it out.",3,2023-10-07,Yes,0,okay job nothing special still testing out,Negative,-0.3479,Neutral,2023-10
REV003431,HOM1625,Home & Kitchen,Coffee Maker,perfect fit and great customer service too. Would buy again.,5,2023-06-14,Yes,0,perfect fit great customer service too buy again,Positive,0.8834,Positive,2023-06
REV000564,CLO1955,Clothing,Winter Jacket,"terrible experience, item arrived damaged. Wish I'd read reviews first.   <br>  ",2,2024-04-02,No,0,terrible experience item arrived damaged wish read reviews first,Negative,-0.5106,Negative,2024-04
REV003463,HOM1953,Home & Kitchen,Non-Stick Pan Set,"gets the job done, nothing more nothing less. Still testing it out.   <br>  ",3,2024-12-24,Yes,0,gets job done nothing more nothing less still testing out,Neutral,0.0,Neutral,2024-12
REV002420,BOO1639,Books,Business Book,cheaply made and feels flimsy. Would not recommend to anyone.,1,2024-11-05,Yes,0,cheaply made feels flimsy recommend anyone,Negative,-0.2755,Negative,2024-11
REV003230,BOO1363,Books,Cookbook,"gets the job done, nothing more nothing less. Still testing it out.   <br>  ",3,2023-03-11,No,0,gets job done nothing more nothing less still testing out,Neutral,0.0,Neutral,2023-03
REV001012,BOO1421,Books,Business Book,"it's okay, does the job but nothing special.",3,2024-06-07,Yes,0,okay job nothing special,Negative,-0.3479,Neutral,2024-06
REV000891,SPO1878,Sports & Outdoors,Hiking Backpack,arrived defective and customer support was unhelpful. Very frustrating.,2,2023-10-19,Yes,6,arrived defective customer support unhelpful frustrating,Negative,-0.5256,Negative,2023-10
REV003687,BEA1463,Beauty,Face Moisturizer,"very disappointed, stopped working after a few days. Very frustrating.",1,2023-10-22,Yes,1,disappointed stopped working after few days frustrating,Negative,-0.83,Negative,2023-10
REV001262,BEA1041,Beauty,Lip Balm Set,"decent for the price, but not amazing. We'll see how it holds up.",3,2023-05-11,Yes,1,decent price amazing ll see how holds up,Negative,-0.6259,Neutral,2023-05
REV002732,BOO1159,Books,Mystery Novel,perfect fit and great customer service too.   <br>  ,5,2023-07-14,Yes,0,perfect fit great customer service too,Positive,0.8834,Positive,2023-07
REV003346,CLO1340,Clothing,Running Shoes,"excellent build quality, arrived quickly and works great. My whole family loves it.",5,2023-09-15,No,2,excellent build quality arrived quickly works great whole family loves,Positive,0.91,Positive,2023-09
REV000633,CLO1337,Clothing,Denim Jeans,"not as advertised, very frustrating purchase. Asked for a refund.",2,2024-12-26,No,6,advertised frustrating purchase asked refund,Negative,-0.4927,Negative,2024-12
REV000195,CLO1349,Clothing,Running Shoes,"very disappointed, stopped working after a few days. Very frustrating.   <br>  ",1,2024-01-03,Yes,0,disappointed stopped working after few days frustrating,Negative,-0.83,Negative,2024-01
REV000514,CLO1465,Clothing,Running Shoes,"it's fine, though the packaging could be better. We'll see how it holds up.",3,2023-12-12,No,0,fine though packaging better ll see how holds up,Positive,0.5719,Neutral,2023-12
REV001639,HOM1852,Home & Kitchen,Coffee Maker,"it's okay, does the job but nothing special. Still testing it out.",3,2024-02-20,Yes,0,okay job nothing special still testing out,Negative,-0.3479,Neutral,2024-02
REV001456,HOM1173,Home & Kitchen,Air Fryer,"absolutely love this product, exceeded my expectations. Fast shipping too!",5,2023-07-19,No,1,absolutely love product exceeded expectations fast shipping too,Positive,0.6989,Positive,2023-07
REV000210,SPO1427,Sports & Outdoors,Camping Tent,"it's okay, does the job but nothing special. Might update this review later.",3,2024-04-05,Yes,0,okay job nothing special might update review later,Negative,-0.3479,Neutral,2024-04
REV003049,BEA1823,Beauty,Hair Dryer,"very satisfied, the quality exceeded what I paid for. Fast shipping too!",5,2023-05-21,Yes,2,satisfied quality exceeded what paid fast shipping too,Positive,0.5244,Positive,2023-05
REV001187,BEA1793,Beauty,Sunscreen SPF50,"excellent build quality, arrived quickly and works great. Would buy again.",5,2024-10-05,No,1,excellent build quality arrived quickly works great buy again,Positive,0.8316,Positive,2024-10
REV000636,ELE1996,Electronics,Bluetooth Speaker,"average product, met basic expectations. Might update this review later.",3,2024-10-05,Yes,0,average product met basic expectations might update review later,Neutral,0.0,Neutral,2024-10
REV003563,CLO1197,Clothing,Running Shoes,"absolutely love this product, exceeded my expectations. My whole family loves it.",5,2024-01-09,Yes,2,absolutely love product exceeded expectations whole family loves,Positive,0.8479,Positive,2024-01
REV003684,ELE1246,Electronics,Power Bank,"regret buying this, quality is really bad. Very frustrating.",1,2024-08-19,Yes,0,regret buying quality bad frustrating,Negative,-0.8764,Negative,2024-08
REV000088,BEA1928,Beauty,Shampoo,"excellent build quality, arrived quickly and works great. Five stars from me.",5,2023-12-16,Yes,0,excellent build quality arrived quickly works great five stars me,Positive,0.8316,Positive,2023-12
REV003603,BEA1884,Beauty,Hair Dryer,"superb product, will definitely buy again. Fast shipping too!",5,2024-12-15,Yes,2,superb product definitely buy again fast shipping too,Positive,0.7959,Positive,2024-12
REV000191,ELE1007,Electronics,Laptop Stand,"very satisfied, the quality exceeded what I paid for.",4,2024-01-16,Yes,1,satisfied quality exceeded what paid,Positive,0.4754,Positive,2024-01
REV000179,ELE1207,Electronics,Wireless Earbuds,"very satisfied, the quality exceeded what I paid for.",5,2023-06-13,Yes,5,satisfied quality exceeded what paid,Positive,0.4754,Positive,2023-06
REV002605,HOM1345,Home & Kitchen,Blender,"amazing value for the price, very happy with this purchase.",5,2024-05-22,Yes,0,amazing value price happy purchase,Positive,0.8805,Positive,2024-05
REV002589,CLO1072,Clothing,Denim Jeans,"great quality and works perfectly, highly recommend. Would buy again.",4,2023-02-28,No,4,great quality works perfectly highly recommend buy again,Positive,0.902,Positive,2023-02
REV003465,SPO1133,Sports & Outdoors,Yoga Mat,"very satisfied, the quality exceeded what I paid for. My whole family loves it.",5,2024-10-04,Yes,1,satisfied quality exceeded what paid whole family loves,Positive,0.7778,Positive,2024-10
REV002024,ELE1327,Electronics,Bluetooth Speaker,"reasonable quality, similar to other products in this range. We'll see how it holds up.",3,2024-08-25,Yes,0,reasonable quality similar other products range ll see how holds up,Neutral,0.0,Neutral,2024-08
REV002104,BOO1402,Books,Self-Help Guide,"absolutely love this product, exceeded my expectations. My whole family loves it.",5,2023-06-15,No,8,absolutely love product exceeded expectations whole family loves,Positive,0.8479,Positive,2023-06
REV003845,HOM1327,Home & Kitchen,Vacuum Cleaner,"not as advertised, very frustrating purchase. Would not recommend to anyone.",2,2024-03-26,Yes,0,advertised frustrating purchase recommend anyone,Negative,-0.6489,Negative,2024-03
REV003523,ELE1139,Electronics,Laptop Stand,"decent for the price, but not amazing.",3,2023-12-31,Yes,0,decent price amazing,Negative,-0.6259,Neutral,2023-12
REV002793,SPO1651,Sports & Outdoors,Resistance Bands,works flawlessly and looks even better in person. Would buy again.,4,2024-04-20,Yes,2,works flawlessly looks even better person buy again,Positive,0.5719,Positive,2024-04
REV003322,ELE1372,Electronics,Bluetooth Speaker,"this is fantastic, exactly what I needed.",4,2023-12-01,Yes,1,fantastic exactly what needed,Positive,0.5574,Positive,2023-12
REV001129,SPO1568,Sports & Outdoors,Yoga Mat,"gets the job done, nothing more nothing less. We'll see how it holds up.",3,2024-08-29,Yes,1,gets job done nothing more nothing less ll see how holds up,Neutral,0.0,Neutral,2024-08
REV003068,HOM1785,Home & Kitchen,Air Fryer,"reasonable quality, similar to other products in this range. Might update this review later.",3,2023-01-03,Yes,1,reasonable quality similar other products range might update review later,Neutral,0.0,Neutral,2023-01
REV003146,BOO1739,Books,Cookbook,cheaply made and feels flimsy. Wish I'd read reviews first.,1,2023-08-04,Yes,0,cheaply made feels flimsy wish read reviews first,Positive,0.4019,Negative,2023-08
REV001813,HOM1637,Home & Kitchen,Non-Stick Pan Set,"decent for the price, but not amazing. Still testing it out.",3,2024-01-13,Yes,3,decent price amazing still testing out,Negative,-0.6259,Neutral,2024-01
REV002560,ELE1298,Electronics,Smartwatch,"it's okay, does the job but nothing special.",3,2023-03-22,Yes,0,okay job nothing special,Negative,-0.3479,Neutral,2023-03
REV003615,BEA1785,Beauty,Face Moisturizer,"does what it says, no major complaints. We'll see how it holds up.",3,2023-09-30,Yes,0,what says major complaints ll see how holds up,Positive,0.0903,Neutral,2023-09
REV003714,BEA1582,Beauty,Shampoo,"great quality and works perfectly, highly recommend. Fast shipping too!",5,2023-01-11,No,0,great quality works perfectly highly recommend fast shipping too,Positive,0.9078,Positive,2023-01
REV001753,CLO1668,Clothing,Running Shoes,"terrible experience, item arrived damaged.",1,2024-06-14,Yes,1,terrible experience item arrived damaged,Negative,-0.7184,Negative,2024-06
REV000472,BEA1980,Beauty,Lip Balm Set,perfect fit and great customer service too.,4,2023-01-08,Yes,4,perfect fit great customer service too,Positive,0.8834,Positive,2023-01
REV000399,ELE1257,Electronics,Wireless Earbuds,perfect fit and great customer service too.,5,2024-03-26,Yes,11,perfect fit great customer service too,Positive,0.8834,Positive,2024-03
REV000036,CLO1931,Clothing,Winter Jacket,"very disappointed, stopped working after a few days. Very frustrating.",1,2024-09-10,Yes,2,disappointed stopped working after few days frustrating,Negative,-0.83,Negative,2024-09
REV002254,CLO1053,Clothing,Running Shoes,"superb product, will definitely buy again. Five stars from me.",4,2023-11-17,Yes,3,superb product definitely buy again five stars me,Positive,0.7783,Positive,2023-11
REV002657,BEA1988,Beauty,Shampoo,"excellent build quality, arrived quickly and works great. Five stars from me.",5,2024-09-24,No,3,excellent build quality arrived quickly works great five stars me,Positive,0.8316,Positive,2024-09
REV000253,ELE1550,Electronics,Power Bank,"very satisfied, the quality exceeded what I paid for.",4,2023-11-15,Yes,1,satisfied quality exceeded what paid,Positive,0.4754,Positive,2023-11
REV002656,ELE1326,Electronics,Wireless Earbuds,"outstanding performance, worth every penny. Five stars from me.",5,2024-12-06,Yes,1,outstanding performance worth every penny five stars me,Positive,0.7096,Positive,2024-12
REV001068,SPO1342,Sports & Outdoors,Camping Tent,perfect fit and great customer service too. Fast shipping too!,4,2023-03-21,Yes,4,perfect fit great customer service too fast shipping too,Positive,0.8908,Positive,2023-03
REV001286,SPO1632,Sports & Outdoors,Resistance Bands,"it's okay, does the job but nothing special. Still testing it out.",3,2024-05-16,No,0,okay job nothing special still testing out,Negative,-0.3479,Neutral,2024-05
REV003221,CLO1581,Clothing,Cotton T-Shirt,"excellent build quality, arrived quickly and works great. Would buy again.",5,2024-08-18,Yes,0,excellent build quality arrived quickly works great buy again,Positive,0.8316,Positive,2024-08
REV002478,BOO1153,Books,Sci-Fi Trilogy,"this is fantastic, exactly what I needed. Would buy again.",5,2023-12-09,Yes,7,fantastic exactly what needed buy again,Positive,0.5574,Positive,2023-12
REV002941,HOM1149,Home & Kitchen,Vacuum Cleaner,"very satisfied, the quality exceeded what I paid for. Fast shipping too!",4,2023-04-18,No,1,satisfied quality exceeded what paid fast shipping too,Positive,0.5244,Positive,2023-04
REV001876,ELE1377,Electronics,Laptop Stand,"does what it says, no major complaints. We'll see how it holds up.",3,2023-09-08,Yes,1,what says major complaints ll see how holds up,Positive,0.0903,Neutral,2023-09
REV000229,BOO1910,Books,Cookbook,"gets the job done, nothing more nothing less. Still testing it out.   <br>  ",3,2024-05-18,Yes,0,gets job done nothing more nothing less still testing out,Neutral,0.0,Neutral,2024-05
REV003052,BOO1028,Books,Mystery Novel,"reasonable quality, similar to other products in this range. We'll see how it holds up.",3,2023-07-20,Yes,1,reasonable quality similar other products range ll see how holds up,Neutral,0.0,Neutral,2023-07
REV001749,HOM1875,Home & Kitchen,Vacuum Cleaner,"broke within a week, waste of money. Would not recommend to anyone.",1,2024-02-08,Yes,1,broke within week waste money recommend anyone,Negative,-0.7724,Negative,2024-02
REV003078,BOO1275,Books,Sci-Fi Trilogy,"excellent build quality, arrived quickly and works great. My whole family loves it.",5,2024-01-09,Yes,1,excellent build quality arrived quickly works great whole family loves,Positive,0.91,Positive,2024-01
REV003196,BEA1329,Beauty,Face Moisturizer,"not bad, not great, just an average item. Might update this review later.",3,2024-07-11,Yes,0,bad great average item might update review later,Positive,0.6754,Neutral,2024-07
REV001645,BEA1256,Beauty,Face Moisturizer,"regret buying this, quality is really bad. Asked for a refund.",1,2023-09-28,Yes,1,regret buying quality bad asked refund,Negative,-0.7645,Negative,2023-09
